addr,lat,lng,addr_norm,bank_code,bank_name,branch_code,branch_name,tel_no,manager,establish_date,extended_open_time,url,CODEBASE,CODE1,CODE2,VILLCODE,TOWN,COUNTY,CODEBASE_分行數,CODE1_分行數,CODE2_分行數,VILLAGE_分行數
嘉義市中山路306號,23.479929,120.448686,嘉義市西區北杏里中山路306號,004,臺灣銀行,0040141,臺灣銀行嘉義分行,05-2224471,張國強,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040141",A2002-0322-00,A2002-19-007,A2002-19,A2002-042-00,西區,嘉義市,4,4,11,5
嘉義市西區國華街279號,23.48046,120.448328,嘉義市西區北杏里國華街279號,006,合作金庫商業銀行,0060280,合作金庫商業銀行嘉義分行,05-2224571,邱永平,1947-11-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0060280",A2002-0322-00,A2002-19-007,A2002-19,A2002-042-00,西區,嘉義市,4,4,11,5
嘉義市中山路320號,23.479841,120.447956,嘉義市西區北杏里中山路320號,008,華南商業銀行,0086000,華南商業銀行嘉義分行,05-2232050-,劉欽盛,1947-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0086000",A2002-0322-00,A2002-19-007,A2002-19,A2002-042-00,西區,嘉義市,4,4,11,5
嘉義市中山路298號,23.479957,120.449106,嘉義市西區北杏里中山路298號,118,板信商業銀行,1180507,板信商業銀行嘉義分行,05-2279045,陳志德,2005-03-07,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180507",A2002-0322-00,A2002-19-007,A2002-19,A2002-042-00,西區,嘉義市,4,4,11,5
嘉義市文化路259號,23.483619,120.448624,嘉義市西區北杏里文化路259號,017,兆豐國際商業銀行,0170228,兆豐國際商業銀行嘉義分行,05-2241166,鄒兆嘉,1982-04-17,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0170228",A2002-0260-00,A2002-19-001,A2002-19,A2002-042-00,西區,嘉義市,1,1,11,5
新竹市林森路29號,24.801535,120.969289,新竹市東區成功里林森路29號,004,臺灣銀行,0040152,臺灣銀行新竹分行,03-5266161,游國鍮,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040152",A1801-0315-00,A1801-27-001,A1801-27,A1801-007-00,東區,新竹市,1,1,1,1
彰化縣彰化市成功路130號,24.0780569,120.5418601,彰化縣彰化市大同里成功路126號,004,臺灣銀行,0040163,臺灣銀行彰化分行,04-7225191,溫哲選,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040163",A0701-0664-00,A0701-40-004,A0701-40,A0701-035-00,彰化市,彰化縣,1,2,5,2
彰化縣彰化市民族路532號,24.0780997,120.5409603,彰化縣彰化市大同里民族路532號,006,合作金庫商業銀行,0061139,合作金庫商業銀行彰營分行,04-7229221,林時青,1995-08-04,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061139",A0701-0662-00,A0701-40-004,A0701-40,A0701-035-00,彰化市,彰化縣,1,2,5,2
屏東縣屏東市中山路43號,22.672641,120.485685,屏東縣屏東市光榮里中山路43號,004,臺灣銀行,0040174,臺灣銀行屏東分行,08-7328141,張簡奉周,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040174",A1301-0658-00,A1301-50-005,A1301-50,A1301-002-00,屏東市,屏東縣,1,1,8,1
花蓮縣花蓮市公園路3號,23.97700075,121.61060396,花蓮縣花蓮市民生里公園路3號,004,臺灣銀行,0040185,臺灣銀行花蓮分行,03-8322151,呂有用,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040185",A1501-0566-00,A1501-30-005,A1501-30,A1501-019-00,花蓮市,花蓮縣,1,1,3,2
花蓮縣花蓮市中山路191號,23.97684909,121.60931074,花蓮縣花蓮市民生里中山路191號,009,彰化商業銀行,0098404,彰化商業銀行花蓮分行,03-8323961-,王學文,1956-07-04,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098404",A1501-0580-00,A1501-30-007,A1501-30,A1501-019-00,花蓮市,花蓮縣,1,1,3,2
台北市大同區南京西路406號,25.053216,121.509811,台北市大同區玉泉里南京西路406號,004,臺灣銀行,0040196,臺灣銀行延平分行,02-25522859,李銘桐,1950-12-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040196",A6306-0495-00,A6306-39-006,A6306-39,A6306-001-00,大同區,臺北市,1,1,2,7
台北市大同區塔城街30號,25.051192,121.510275,台北市大同區玉泉里塔城街30號,050,臺灣中小企業銀行,0500108,臺灣中小企業銀行營業部,02-25597171,葉尊麟,1976-07-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0500108",A6306-0535-00,A6306-44-005,A6306-44,A6306-001-00,大同區,臺北市,6,6,7,7
台北市大同區塔城街30號,25.051192,121.510275,台北市大同區玉泉里塔城街30號,050,臺灣中小企業銀行,0500304,臺灣中小企業銀行信託部,02-25590021,李慶彌,1976-07-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0500304",A6306-0535-00,A6306-44-005,A6306-44,A6306-001-00,大同區,臺北市,6,6,7,7
台北市大同區塔城街30號,25.051192,121.510275,台北市大同區玉泉里塔城街30號,050,臺灣中小企業銀行,0500359,臺灣中小企業銀行證券部,02-25597171,林進祥,2002-01-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0500359",A6306-0535-00,A6306-44-005,A6306-44,A6306-001-00,大同區,臺北市,6,6,7,7
台北市塔城街30號,25.051192,121.510275,台北市大同區玉泉里塔城街30號,050,臺灣中小企業銀行,0500418,臺灣中小企業銀行國際部,02-25509567,陳素蓉,1985-11-27,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0500418",A6306-0535-00,A6306-44-005,A6306-44,A6306-001-00,大同區,臺北市,6,6,7,7
台北市大同區塔城街30號,25.051192,121.510275,台北市大同區玉泉里塔城街30號,050,臺灣中小企業銀行,0508931,臺灣中小企業銀行國際金融業務分行,02-25590818,李清揚,1989-05-17,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0508931",A6306-0535-00,A6306-44-005,A6306-44,A6306-001-00,大同區,臺北市,6,6,7,7
臺北市大同區長安西路94～106號,25.05201,121.510446,台北市大同區長安西路,815,日盛國際商業銀行,8150037,日盛國際商業銀行延平分行,02-25559888,仇新鑄,1992-04-09,星期一至五 09:00至16:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8150037",A6306-0535-00,A6306-44-005,A6306-44,A6306-001-00,大同區,臺北市,6,6,7,7
台北市中山區中山北路一段150號,25.051869,121.522212,台北市中山區民安里中山北路一段150號,004,臺灣銀行,0040200,臺灣銀行中山分行,02-25423434,陳文章,1961-10-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040200",A6304-0954-00,A6304-68-001,A6304-68,A6304-004-00,中山區,臺北市,1,1,1,4
台北市中山北路二段46號,25.055578,121.522504,台北市中山區民安里中山北路二段46號,005,臺灣土地銀行,0051404,臺灣土地銀行城東分行,02-25676268,張光偉,2002-11-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0051404",A6304-0835-00,A6304-59-006,A6304-59,A6304-004-00,中山區,臺北市,2,3,3,4
台北市中山區中山北路二段四十四號,25.055228,121.522496,台北市中山區民安里中山北路二段44號,812,台新國際商業銀行,8120012,台新國際商業銀行營業部,02-25683988,周淑芳,1992-03-23,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8120012",A6304-0835-00,A6304-59-006,A6304-59,A6304-004-00,中山區,臺北市,2,3,3,4
台北市中山北路二段50號,25.055935,121.522044,台北市中山區民安里中山北路二段50號,012,台北富邦商業銀行,0122009,台北富邦商業銀行營業部,02-25425656,邱敏芬,1969-04-21,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0122009",A6304-0810-00,A6304-59-006,A6304-59,A6304-004-00,中山區,臺北市,1,3,3,4
高雄市前鎮區高雄加工出口區中一路1號,22.58656748,120.31836792,高雄市前鎮區,004,臺灣銀行,0040211,臺灣銀行高雄加工出口區分行,07-8215141,陳清山,1965-12-11,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040211",A6409-0569-00,A6409-61-010,A6409-61,A6409-007-00,前鎮區,高雄市,1,1,1,1
宜蘭縣宜蘭市舊城南路50號,24.75485245,121.75145086,宜蘭縣宜蘭市南門里舊城南路50號,004,臺灣銀行,0040222,臺灣銀行宜蘭分行,03-9355121,許家明,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040222",A0201-0287-00,A0201-13-009,A0201-13,A0201-034-00,宜蘭市,宜蘭縣,1,2,2,2
元朗康樂路17號,24.756619,121.752448,宜蘭縣宜蘭市康樂路,011,上海商業儲蓄銀行,0119513,上海商業銀行元朗分行,2479 4175,黃映祺,1981-01-03,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0119513",A0201-0254-00,A0201-13-009,A0201-13,A0201-034-00,宜蘭市,宜蘭縣,1,2,2,2
台東縣台東市中山路313號,22.7550533,121.1506041,台東縣台東市中山里中山路313號,004,臺灣銀行,0040233,臺灣銀行臺東分行,089-324201,魏宗仁,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040233",A1401-0762-00,A1401-26-007,A1401-26,A1401-024-00,臺東市,臺東縣,1,1,1,4
台東縣台東市大同路181號,22.7533984,121.1528665,台東縣台東市中山里大同路181號,006,合作金庫商業銀行,0065492,合作金庫商業銀行東台東分行,089-325130,林本旺,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065492",A1401-0814-00,A1401-30-002,A1401-30,A1401-024-00,臺東市,臺東縣,1,2,3,4
台東市中華路一段427號,22.7530871,121.1521159,台東縣台東市中山里中華路一段427號,806,元大商業銀行,8060529,元大商業銀行東信分行,089-324-351,黃三桂,2004-06-07,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8060529",A1401-0830-00,A1401-30-002,A1401-30,A1401-024-00,臺東市,臺東縣,1,2,3,4
台東縣台東市正氣路226號,22.7535549,121.1505509,台東縣台東市中山里正氣路226號,009,彰化商業銀行,0098508,彰化商業銀行台東分行,089-324311-,陳慶仲,1965-05-11,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098508",A1401-0797-00,A1401-30-001,A1401-30,A1401-024-00,臺東市,臺東縣,1,1,3,4
高雄市鳳山區曹公路20號,22.629271,120.357324,高雄市鳳山區曹公里曹公路20號,004,臺灣銀行,0040255,臺灣銀行鳳山分行,07-7416131,鄭恩賜,1947-12-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040255",A6412-0427-00,A6412-43-248,A6412-43,A6412-042-00,鳳山區,高雄市,1,1,1,1
桃園縣桃園市中正路46號,25.016233,121.298228,桃園市桃園區同德里中正路50-1號,004,臺灣銀行,0040266,臺灣銀行桃園分行,03-3352801,古兆柱,1947-09-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040266",A6801-0358-00,A6801-22-004,A6801-22,A6801-072-00,桃園區,桃園市,2,2,2,4
桃園市桃園區中正路1071號,25.01633,121.29786,桃園市桃園區同德里中正路1071號,005,臺灣土地銀行,0051312,臺灣土地銀行北桃園分行,03-3566199,彭昭熙,2002-10-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0051312",A6801-0358-00,A6801-22-004,A6801-22,A6801-072-00,桃園區,桃園市,2,2,2,4
桃園市桃園區同德六街139號,25.015511,121.297474,桃園市桃園區同德里同德六街139號,011,上海商業儲蓄銀行,0110749,上海商業儲蓄銀行北桃園分行,03-3578111,戴文川,2012-03-26,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0110749",A6801-0418-00,A6801-31-007,A6801-31,A6801-072-00,桃園區,桃園市,1,1,2,4
桃園市桃園區中正路1125號,25.01761,121.29755,桃園市桃園區同德里中正路1125號,013,國泰世華商業銀行,0132480,國泰世華商業銀行同德分行,03-3250567,謝雅玲,1998-01-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0132480",A6801-0326-00,A6801-20-010,A6801-20,A6801-072-00,桃園區,桃園市,1,1,1,4
新北市板橋區府中路21號,25.00945,121.459334,新北市板橋區挹秀里府中路21號,004,臺灣銀行,0040277,臺灣銀行板橋分行,02-29680172,周紹義,1947-11-18,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040277",A6501-1250-00,A6501-B9-011,A6501-B9,A6501-005-00,板橋區,新北市,2,2,3,4
新北市板橋區府中路23號,25.009221,121.459213,新北市板橋區挹秀里府中路23號,807,永豐商業銀行,8071170,永豐商業銀行板橋分行,02-29671112,陳資銘,1963-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8071170",A6501-1250-00,A6501-B9-011,A6501-B9,A6501-005-00,板橋區,新北市,2,2,3,4
新北市板橋區文化路一段20號,25.011006,121.458766,新北市板橋區挹秀里文化路一段20號,006,合作金庫商業銀行,0060110,合作金庫商業銀行板橋分行,02-29660971,黃玉美,1952-10-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0060110",A6501-1201-00,A6501-B9-009,A6501-B9,A6501-005-00,板橋區,新北市,1,1,3,4
新北市板橋區文化路一段11號,25.010035,121.457753,新北市板橋區挹秀里文化路一段11號,118,板信商業銀行,1180011,板信商業銀行板橋分行,02-29689101,魏樹泉,1997-09-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180011",A6501-1229-00,A6501-C0-008,A6501-C0,A6501-005-00,板橋區,新北市,1,1,1,4
台南市新營區中正路10號,23.308865,120.316368,台南市新營區大宏里中正路10號,004,臺灣銀行,0040288,臺灣銀行新營分行,06-6351111,林旭榕,1947-12-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040288",A6701-0192-00,A6701-14-003,A6701-14,A6701-007-00,新營區,臺南市,1,1,4,1
苗栗縣苗栗市中正路510號,24.558748,120.821085,苗栗縣苗栗市中苗里中正路510號,004,臺灣銀行,0040299,臺灣銀行苗栗分行,037-326791,江泰豐,1950-12-02,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040299",A0501-0384-00,A0501-21-008,A0501-21,A0501-001-00,苗栗市,苗栗縣,5,5,5,5
苗栗縣苗栗市中正路402號,24.560851,120.822192,苗栗縣苗栗市中苗里中正路402號,005,臺灣土地銀行,0050201,臺灣土地銀行苗栗分行,037-320531,吳貴香,1953-06-12,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0050201",A0501-0384-00,A0501-21-008,A0501-21,A0501-001-00,苗栗市,苗栗縣,5,5,5,5
苗栗縣苗栗市中正路396號,24.56102,120.822261,苗栗縣苗栗市建功里中正路396號,006,合作金庫商業銀行,0065528,合作金庫商業銀行北苗栗分行,037-351111,傅美枝,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065528",A0501-0384-00,A0501-21-008,A0501-21,A0501-001-00,苗栗市,苗栗縣,5,5,5,5
苗栗縣苗栗市中正路408號,24.560663,120.822113,苗栗縣苗栗市中苗里中正路408號,013,國泰世華商業銀行,0131140,國泰世華商業銀行苗栗分行,037-377855,陳松星,1998-01-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0131140",A0501-0384-00,A0501-21-008,A0501-21,A0501-001-00,苗栗市,苗栗縣,5,5,5,5
苗栗縣苗栗市中正路460號,24.559769,120.821642,苗栗縣苗栗市中苗里中正路460號,806,元大商業銀行,8060264,元大商業銀行苗栗分行,037-336678,陳勝烽,1996-09-23,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8060264",A0501-0384-00,A0501-21-008,A0501-21,A0501-001-00,苗栗市,苗栗縣,5,5,5,5
台中市豐原區中正路302號,24.251513,120.714577,台中市豐原區豐西里中正路302號,004,臺灣銀行,0040303,臺灣銀行豐原分行,04-25278686,楊英烈,1950-12-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040303",A6609-0370-00,A6609-16-008,A6609-16,A6609-008-00,豐原區,臺中市,2,2,7,2
台中市豐原區三豐路1號,24.25151,120.715137,台中市豐原區豐西里三豐路1號,050,臺灣中小企業銀行,0504601,臺灣中小企業銀行豐原分行,04-25267171,何東城,1976-07-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0504601",A6609-0370-00,A6609-16-008,A6609-16,A6609-008-00,豐原區,臺中市,2,2,7,2
雲林縣斗六市文化路27號,23.711104,120.544325,雲林縣斗六市信義里文化路27號,004,臺灣銀行,0040314,臺灣銀行斗六分行,05-5324155,荷傳銘,1950-12-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040314",A0901-0315-00,A0901-17-001,A0901-17,A0901-003-00,斗六市,雲林縣,1,2,9,7
雲林縣斗六市中正路18號,23.710223,120.544451,雲林縣斗六市信義里中正路18號,808,玉山商業銀行,8080392,玉山商業銀行斗六分行,05-5321313,黃嘉慶,1999-02-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8080392",A0901-0381-00,A0901-17-001,A0901-17,A0901-003-00,斗六市,雲林縣,1,2,9,7
雲林縣斗六市大同路3號,23.711241,120.541517,雲林縣斗六市信義里大同路3號,006,合作金庫商業銀行,0060268,合作金庫商業銀行斗六分行,05-5323981,林福祿,1951-02-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0060268",A0901-0341-00,A0901-17-002,A0901-17,A0901-003-00,斗六市,雲林縣,1,5,9,7
雲林縣斗六市民生路223號,23.712056,120.542485,雲林縣斗六市信義里民生路223號,006,合作金庫商業銀行,0065665,合作金庫商業銀行雲林分行,05-5324811,鄭霖貴,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065665",A0901-0310-00,A0901-17-002,A0901-17,A0901-003-00,斗六市,雲林縣,1,5,9,7
